ID;Operation Type;Operation Date;Result;Valid;ECU ID;ECU;VIN;VAN;PIC;Archetype ID;tipo;Station Zone;Station;Plant;err_description;error_code;ecu_data_package_version;error_code;AN;VP;VCB;PAIS;GAMMA;CABINA;POWER;AXLES;TIPO AXLE;VERSION;TIPO VERSION;WHEELBASE;SUSPENSION;TIPO SUSPENSION;HANDRIVE;GEARBOX;MT;040 TWIN;RT;BRAKES;FDP;0;1;2;3;5;6;OK
12910500;ECU_COMPONENT_TEST;28/05/2020 21:59;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ASZ0C432691;V11760335;AA5AA3D1000007;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11760335;AA5AA3D1000007;AA5AA3D1;GERMANY;A;AS-SX;420 C11;4X2;1;TRATTOR;1;3650;P;1;SX;12TX 2010 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12910521;ECU_COMPONENT_TEST;28/05/2020 22:00;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ASZ0C432691;V11760335;AA5AA3D1000007;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;0;;;;11760335;AA5AA3D1000007;AA5AA3D1;GERMANY;A;AS-SX;420 C11;4X2;1;TRATTOR;1;3650;P;1;SX;12TX 2010 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12910597;ECU_COMPONENT_TEST;28/05/2020 22:00;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C432635;V11765469;AA7AA3D1000114;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;6;;;;11765469;AA7AA3D1000114;AA7AA3D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3650;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;1;
12910621;ECU_COMPONENT_TEST;28/05/2020 22:02;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ASZ0C432691;V11760335;AA5AA3D1000007;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11760335;AA5AA3D1000007;AA5AA3D1;GERMANY;A;AS-SX;420 C11;4X2;1;TRATTOR;1;3650;P;1;SX;12TX 2010 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12910667;ECU_COMPONENT_TEST;28/05/2020 22:10;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C432635;V11765469;AA7AA3D1000114;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11765469;AA7AA3D1000114;AA7AA3D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3650;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12910669;ECU_COMPONENT_TEST;28/05/2020 22:15;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZLC431081;V11755432;AA7BB4D1000053;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;0;;;;11755432;AA7BB4D1000053;AA7BB4D1;POLAND;A;AS-SX;480 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12910788;ECU_COMPONENT_TEST;28/05/2020 22:16;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZLC431081;V11755432;AA7BB4D1000053;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11755432;AA7BB4D1000053;AA7BB4D1;POLAND;A;AS-SX;480 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12910958;ECU_COMPONENT_TEST;29/05/2020 6:20;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430978;V11758566;AA7BB4D1000058;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11758566;AA7BB4D1000058;AA7BB4D1;GERMANY;A;AS-SX;480 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911090;ECU_COMPONENT_TEST;29/05/2020 6:18;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C432353;V11745254;AA9AA4D1000141;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11745254;AA9AA4D1000141;AA9AA4D1;GERMANY;A;AS-SX;570 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911133;ECU_COMPONENT_TEST;29/05/2020 6:41;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432560;V04353997;CA4AA3D1010006;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;4353997;CA4AA3D1010006;CA4AA3D1;PORTUGAL;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12911235;ECU_COMPONENT_TEST;29/05/2020 6:46;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432493;V11663791;CA4AA3D1000112;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11663791;CA4AA3D1000112;CA4AA3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12911240;ECU_COMPONENT_TEST;29/05/2020 6:24;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430978;V11758566;AA7BB4D1000058;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11758566;AA7BB4D1000058;AA7BB4D1;GERMANY;A;AS-SX;480 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911387;ECU_COMPONENT_TEST;29/05/2020 7:16;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431196;V11755117;AA8BA4D1000149;5802713010;S-WAY DIESEL;MADRID - REVISIONE 410;EOL-4166;Madrid;7;;;;11755117;AA8BA4D1000149;AA8BA4D1;GERMANY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911388;ECU_COMPONENT_TEST;29/05/2020 6:50;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RN10C432767;V11738716;QE1E18E1000026;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11738716;QE1E18E1000026;QE1E18E1;ITALY;Q;AD-EV;310 C9;6X2P;2;CABINAT;3;4800;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12911430;ECU_COMPONENT_TEST;29/05/2020 7:16;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431320;V11755901;AA8AA4D1000638;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11755901;AA8AA4D1000638;AA8AA4D1;SPAIN;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911453;ECU_COMPONENT_TEST;29/05/2020 7:32;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431337;V11760722;AA9BB4D1000017;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11760722;AA9BB4D1000017;AA9BB4D1;SWISS;A;AS-SX;570 C13;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911457;ECU_COMPONENT_TEST;29/05/2020 7:33;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432942;V11771094;CA4AA3D1000549;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11771094;CA4AA3D1000549;CA4AA3D1;FRANCE;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12911478;ECU_COMPONENT_TEST;29/05/2020 7:00;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430839;V11754833;AA7BB4D1000052;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11754833;AA7BB4D1000052;AA7BB4D1;CZECH REPUBLIC;A;AS-SX;480 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;1;
12911483;ECU_COMPONENT_TEST;29/05/2020 7:40;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430839;V11754833;AA7BB4D1000052;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11754833;AA7BB4D1000052;AA7BB4D1;CZECH REPUBLIC;A;AS-SX;480 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911539;ECU_COMPONENT_TEST;29/05/2020 7:43;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430839;V11754833;AA7BB4D1000052;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11754833;AA7BB4D1000052;AA7BB4D1;CZECH REPUBLIC;A;AS-SX;480 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911681;ECU_COMPONENT_TEST;29/05/2020 7:34;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431337;V11760722;AA9BB4D1000017;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;6;;;;11760722;AA9BB4D1000017;AA9BB4D1;SWISS;A;AS-SX;570 C13;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;1;
12911726;ECU_COMPONENT_TEST;29/05/2020 7:54;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C431298;V11743559;AA6BB4D1000027;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11743559;AA6BB4D1000027;AA6BB4D1;GERMANY;A;AS-SX;460 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911769;ECU_COMPONENT_TEST;29/05/2020 7:59;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZLC432694;V11762219;CA4AA3D1000466;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11762219;CA4AA3D1000466;CA4AA3D1;POLAND;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12911771;ECU_COMPONENT_TEST;29/05/2020 7:59;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432912;V11765760;CA4AA3D1000538;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11765760;CA4AA3D1000538;CA4AA3D1;GERMANY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12911786;ECU_COMPONENT_TEST;29/05/2020 8:01;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431337;V11760722;AA9BB4D1000017;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;1;;;;11760722;AA9BB4D1000017;AA9BB4D1;SWISS;A;AS-SX;570 C13;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;1;;;;;
12911806;ECU_COMPONENT_TEST;29/05/2020 8:10;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431337;V11760722;AA9BB4D1000017;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11760722;AA9BB4D1000017;AA9BB4D1;SWISS;A;AS-SX;570 C13;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911823;ECU_COMPONENT_TEST;29/05/2020 8:17;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431196;V11755117;AA8BA4D1000149;5802713010;S-WAY DIESEL;MADRID - REVISIONE 410;EOL-4166;Madrid;7;;;;11755117;AA8BA4D1000149;AA8BA4D1;GERMANY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12911921;ECU_COMPONENT_TEST;29/05/2020 8:04;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C431298;V11743559;AA6BB4D1000027;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;0;;;;11743559;AA6BB4D1000027;AA6BB4D1;GERMANY;A;AS-SX;460 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12911980;ECU_COMPONENT_TEST;29/05/2020 8:30;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C431298;V11743559;AA6BB4D1000027;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11743559;AA6BB4D1000027;AA6BB4D1;GERMANY;A;AS-SX;460 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;1;;;;;
12912015;ECU_COMPONENT_TEST;29/05/2020 8:33;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C431298;V11743559;AA6BB4D1000027;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11743559;AA6BB4D1000027;AA6BB4D1;GERMANY;A;AS-SX;460 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;1;;;;;
12912047;ECU_COMPONENT_TEST;29/05/2020 8:28;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432910;V11764756;CA4AA3D1000492;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11764756;CA4AA3D1000492;CA4AA3D1;BELGIUM;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12912108;ECU_COMPONENT_TEST;29/05/2020 8:15;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RN30C432768;V11738720;QE1E18E1000026;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11738720;QE1E18E1000026;QE1E18E1;ITALY;Q;AD-EV;310 C9;6X2P;2;CABINAT;3;4800;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12912111;ECU_COMPONENT_TEST;29/05/2020 8:34;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C431298;V11743559;AA6BB4D1000027;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11743559;AA6BB4D1000027;AA6BB4D1;GERMANY;A;AS-SX;460 C11;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12912265;ECU_COMPONENT_TEST;29/05/2020 8:44;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C432926;V11768088;AA6AA4D1000248;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11768088;AA6AA4D1000248;AA6AA4D1;SPAIN;A;AS-SX;460 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12912272;ECU_COMPONENT_TEST;29/05/2020 8:49;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431027;V11658065;CA4BA3D1000010;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11658065;CA4BA3D1000010;CA4BA3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12912397;ECU_COMPONENT_TEST;29/05/2020 8:41;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RN40C432780;V11746417;QE1E18E1000023;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11746417;QE1E18E1000023;QE1E18E1;ITALY;Q;AD-EV;310 C9;6X2P;2;CABINAT;3;4800;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12912469;ECU_COMPONENT_TEST;29/05/2020 9:16;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432902;V11764641;CA4AA3D1000492;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11764641;CA4AA3D1000492;CA4AA3D1;BELGIUM;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12912478;ECU_COMPONENT_TEST;29/05/2020 9:25;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431308;V11751385;CA4AA3D1000427;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11751385;CA4AA3D1000427;CA4AA3D1;GERMANY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12912483;ECU_COMPONENT_TEST;29/05/2020 9:06;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RP60C432667;V11744089;QE3E17E1000047;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11744089;QE3E17E1000047;QE3E17E1;ITALY;Q;AD-EV;360 C9;6X2P;2;CABINAT;3;4500;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12912646;ECU_COMPONENT_TEST;29/05/2020 9:33;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431295;V11741993;CA4AA3D1000361;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11741993;CA4AA3D1000361;CA4AA3D1;FRANCE;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12912686;ECU_COMPONENT_TEST;29/05/2020 9:48;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AT60C432818;V11765713;AGFA23C3002059;5802407254;EVO NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11765713;AGFA23C3002059;AGFA23C3;ITALY;A;AS-EV;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;TX-12M;18-20;NO ADD;SR;DIS-DIS;UM4T;;;;;;;1
12912721;ECU_COMPONENT_TEST;29/05/2020 9:51;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RP80C432668;V11744095;QE3E18E1000081;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11744095;QE3E18E1000081;QE3E18E1;ITALY;Q;AD-EV;360 C9;6X2P;2;CABINAT;3;4800;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12912817;ECU_COMPONENT_TEST;29/05/2020 10:02;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RU10C432548;V11766230;QT7C12C1000044;5802297246;EVO X-WAY;MADRID - REVISIONE 410;EOL-4166;Madrid;3;;;;11766230;QT7C12C1000044;QT7C12C1;SPAIN;Q;AD-EV;480 C11;6X4;4;CABINAT;3;3500;MEC;3;SX;TX-12M;26;NO ADD;HR-TM;DIS-DIS;B364;;;;1;;;
12912834;ECU_COMPONENT_TEST;29/05/2020 10:14;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RU10C432548;V11766230;QT7C12C1000044;5802297246;EVO X-WAY;MADRID - REVISIONE 410;EOL-4166;Madrid;7;;;;11766230;QT7C12C1000044;QT7C12C1;SPAIN;Q;AD-EV;480 C11;6X4;4;CABINAT;3;3500;MEC;3;SX;TX-12M;26;NO ADD;HR-TM;DIS-DIS;B364;;;;;;;1
12912876;ECU_COMPONENT_TEST;29/05/2020 9:51;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AT60C432818;V11765713;AGFA23C3002059;5802407254;EVO NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11765713;AGFA23C3002059;AGFA23C3;ITALY;A;AS-EV;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;TX-12M;18-20;NO ADD;SR;DIS-DIS;UM4T;;;;;;;1
12912899;ECU_COMPONENT_TEST;29/05/2020 10:32;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432349;V11736598;CA4BC3D1000023;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11736598;CA4BC3D1000023;CA4BC3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12912972;ECU_COMPONENT_TEST;29/05/2020 10:48;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C432919;V11766612;AA8AA4D1000727;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11766612;AA8AA4D1000727;AA8AA4D1;SPAIN;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12913003;ECU_COMPONENT_TEST;29/05/2020 10:32;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430100;V11740436;8A7BB3C1000020;5802713012;#N/A;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11740436;8A7BB3C1000020;8A7BB3C1;GERMANY;8;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;EF4T;;;;;;;1
12913133;ECU_COMPONENT_TEST;29/05/2020 10:55;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C432932;V11768569;AA8AA4D1000750;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11768569;AA8AA4D1000750;AA8AA4D1;ITALY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12913204;ECU_COMPONENT_TEST;29/05/2020 11:27;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RVZ0C430996;V11760214;AE8DG9D1000006;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11760214;AE8DG9D1000006;AE8DG9D1;ITALY;A;AS-SX;510 C13;6X2P;2;LOW CH;4;5100;FP;2;SX;12TX 2420 TD;26T;STER;SR;DIS-DIS;AF6Y;;;;;;;1
12913208;ECU_COMPONENT_TEST;29/05/2020 11:51;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AT10C432936;V11768841;AGFA23C3002146;5802407254;EVO NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11768841;AGFA23C3002146;AGFA23C3;BULGARIA;A;AS-EV;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;TX-12M;18-20;NO ADD;SR;DIS-DIS;UM4T;;;;;;;1
12913213;ECU_COMPONENT_TEST;29/05/2020 11:19;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C432364;V11760341;AA7AA4D1000535;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11760341;AA7AA4D1000535;AA7AA4D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
